Handle,Price,ImageSrc,Body,Vendor,Type,Tags,Color,VariantGrams,VariantInventoryTracker,VariantInventoryQty,ImageAltText,VariantImage,Style#,AVAILABLE_SIZES,SUGGESTED_PRICE,Category,Size,Weight,PieceCost,Size value,MSRP,front,back,FRONT FLAT,BACK FLAT,PRODUCT_MEASUREMENTS,DECORATION_SPEC_SHEET,barcode,Title,Hex,Style,Sorting helper,tag2
RS4421,14.5,https://cdnm.sanmar.com/imglib/mresjpg/2024/f10/RS4421_indigo_flat_front.jpg,"Adorable on its own or as a layering piece, this classic bodysuit features all the comfort of combed ring spun cotton jersey along with features that make dressing and diaper changes a breeze.<ul><li> 4.5-ounce, 100% combed ring spun cotton</li><li> Side seamed</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Flatlock seams</li><li> Double-needle ribbed binding on neck, shoulders, sleeves and leg openings</li><li> Innovative three-snap closure</li></ul>",Rabbit Skins,0,"Infant,T-Shirts,Long Sleeve",Indigo,0.13,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2024/f10/RS4421_indigo_flat_front.jpg,RS4421,Infant Sizes: Newborn  6M  12M  18M,14.5,0,NB,0,6.79,1,11.58,https://cdnm.sanmar.com/imglib/mresjpg/2024/f10/RS4421_white_flat_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2024/f10/RS4421_white_flat_back.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2024/f10/RS4421_white_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2024/f10/RS4421_white_flat_back.jpg ,RS4421_productmeasurement.pdf,https://www.sanmar.com/p/57173/decorationSpecSheet,52987225402,Rabbit Skins Infant Long Sleeve Jersey Bodysuit RS4421,0,RS4421,RS4421Indigo1,
CAR54I,3.54,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR54I_white_model_front_032017.jpg,"Our indispensable tee is sized for the little ones and color-coordinated with our adult PC54, Core Cotton Tee.<ul><li> 5.4-ounce, 100% cotton</li><li>90/10 cotton/poly (Athletic Heather)</li><li> Shoulder-to-shoulder taping</li><li> Coverseamed neck</li><li> Side seamed</li><li> Double-needle sleeves and hem</li></ul>",Port & Company,0,Infant,White,0.13,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR54I_white_model_front_032017.jpg,CAR54I,Infant Sizes: 6M  12M  18M,3.54,0,06M,0,2.57,2,3.14,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR54I_yellow_model_front_032017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR54I_yellow_model_back_302017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f7/CAR54I_yellow_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/CAR54I_yellow_flat_back.jpg ,CAR54I_productmeasurement.pdf,https://www.sanmar.com/p/6471/decorationSpecSheet,1.91E+11,Port & Company® Infant Core Cotton Tee. CAR54I,0,CAR54I,CAR54IWhite2,
CAR54T,4.14,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR54T_white_model_front_032017.jpg,"Our indispensable tee is sized for the little ones and color-coordinated with our adult PC54, Core Cotton Tee.<ul><li> 5.4-ounce, 100% cotton</li><li> 90/10 cotton/poly (Athletic Heather)</li><li> Shoulder-to-shoulder taping</li><li> Coverseamed neck</li><li> Side seamed</li><li> Double-needle sleeves and hem</li></ul>",Port & Company,0,Toddler,White,0.16,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR54T_white_model_front_032017.jpg,CAR54T,Toddler Sizes: 2T  3T  4T,4.14,0,2T,0,2.67,2,3.34,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR54T_athletichthr_model_front_032017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR54T_athletichthr_model_back_032017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR54T_athletichthr_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/CAR54T_athleticheather_flat_back.jpg ,CAR54T_productmeasurement.pdf,https://www.sanmar.com/p/6472/decorationSpecSheet,1.91E+11,Port & Company® Toddler Core Cotton Tee. CAR54T,0,CAR54T,CAR54TWhite2,
CAR78IZH,14.3,https://cdnm.sanmar.com/imglib/mresjpg/2017/f7/CAR78IZH_red_model_front_032017.jpg,"Our popular 7.8-ounce hooded sweatshirt designed for the smallest family members. Color-coordinated with our adult PC78, 7.8-ounce Core Fleece Sweatshirts.<ul><li> 7.8-ounce, 50/50 cotton/poly fleece</li><li> Air jet yarn for softness</li><li> No drawcord at hood</li></ul>",Port & Company,0,"Infant,Full Zip Hoodie",Red,0.42,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f7/CAR78IZH_red_model_front_032017.jpg,CAR78IZH,Infant Sizes: 6M  12M  18M,14.3,0,06M,0,9.15,2,14.3,https://cdnm.sanmar.com/imglib/mresjpg/2017/f7/CAR78IZH_candypink_model_front_032017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f7/CAR78IZH_candypink_model_back_032017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f7/CAR78IZH_candypink_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/CAR78IZH_candypink_flat_back.jpg ,CAR78IZH_productmeasurement.pdf,https://www.sanmar.com/p/6474/decorationSpecSheet,1.91E+11,Port & Company® Infant Core Fleece Full-Zip Hooded Sweatshirt. CAR78IZH,0,CAR78IZH,CAR78IZHRed2,
CAR78TZH,16.3,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR78TZH_red_model_front_072014.jpg,"Our popular 7.8-ounce hooded sweatshirt designed for the smallest family members. Color-coordinated with our adult PC78, 7.8-ounce Core Fleece Sweatshirts.<ul><li> 7.8-ounce, 50/50 cotton/poly fleece</li><li> Air jet yarn for softness</li><li> No drawcord at hood</li></ul>",Port & Company,0,"Toddler,Full Zip Hoodie",Red,0.5,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR78TZH_red_model_front_072014.jpg,CAR78TZH,Toddler Sizes: 2T  3T  4T,16.3,0,2T,0,10.15,2,16.3,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR78TZH_jetblack_model_front_072014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f5/CAR78TZH_jetblack_model_back_032017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR78TZH_jetblack_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/CAR78TZH_jetblack_flat_back.jpg ,CAR78TZH_productmeasurement.pdf,https://www.sanmar.com/p/6475/decorationSpecSheet,1.91E+11,Port & Company® Toddler Core Fleece Full-Zip Hooded Sweatshirt. CAR78TZH,0,CAR78TZH,CAR78TZHRed2,
CAR78TH,12.3,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR78TH_red_model_front_072014.jpg,"Add an extra layer of warmth with this soft and durable favorite. <ul><li> 7.8-ounce, 50/50 cotton/poly fleece</li><li> No drawcord at hood</li></ul>",Port & Company,0,Toddler,Red,0.46,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR78TH_red_model_front_072014.jpg,CAR78TH,Toddler Sizes: 2T  3T  4T,12.3,0,2T,0,8.15,2,12.3,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR78TH_candypink_model_front_072014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/CAR78TH_candypink_flat_back.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2014/f10/CAR78TH_candypink_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/CAR78TH_candypink_flat_back.jpg ,CAR78TH_productmeasurement.pdf,https://www.sanmar.com/p/6476/decorationSpecSheet,1.91E+11,Port & Company® Toddler Core Fleece Pullover Hooded Sweatshirt. CAR78TH,0,CAR78TH,CAR78THRed2,
RS1005,3.1,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1005_black_flat_front.jpg,"The ideal option for newborn's first bottle-feeding to baby's first rice cereal. <ul><li> 5.5-ounce, 100% combed ring spun cotton premium jersey</li><li> White is sewn with 100% cotton thread for easy garment dyeing</li><li> Velcro<sup>&#174;</sup>brand hook and loop closure</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</LI></UL>",Rabbit Skins,0,Infant,Black,0.05,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1005_black_flat_front.jpg,RS1005,ONE SIZE FITS MOST,3.1,0,OSFA,0,2.55,3,3.1,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1005_white_flat_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1005_white_flat_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1005_white_flat_front.jpg, ,RS1005_productmeasurement.pdf,https://www.sanmar.com/p/8515/decorationSpecSheet,52987898996,Rabbit Skins Infant Premium Jersey Bib. RS1005,0,RS1005,RS1005Black3,
RS1003,4.1,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1003_black_front.jpg,"Perfect for mess-free meals. This bib is made of heavyweight, absorbent terry cloth to help keep baby clean while eating. <ul><li> 100% cotton terry</li><li> Contrast color binding</li><li> Velcro brand hook and loop closure</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li></ul>",Rabbit Skins,0,Infant,Black,0.07,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1003_black_front.jpg,RS1003,ONE SIZE FITS MOST,4.1,0,OSFA,0,3.05,3,4.1,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1003_royal_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1003_royal_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS1003_royal_front.jpg, ,RS1003_productmeasurement.pdf,https://www.sanmar.com/p/8516/decorationSpecSheet,52987553819,Rabbit Skins Infant Contrast Trim Terry Bib. RS1003,0,RS1003,RS1003Black3,
RS3321,7.42,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3321_black_model_front_072017.jpg,"Classic comfort meets color in these soft crewneck tees. Whether layered or worn alone, these tees are soft, yet durable enough to meet playtime demands. <ul><li> 4.5-ounce, 100% combed ring spun cotton fine jersey</li><li> 93/7 combed ring spun cotton/poly (Heather)</li><li> White is sewn with 100% cotton thread for easy garment dyeing</li><li> Topstitch ribbed collar</li><li> Side seamed</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Shoulder-to-shoulder taping</li><li> Double-needle sleeves and hem</li></ul>",Rabbit Skins,0,Toddler,Black,0.13,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3321_black_model_front_072017.jpg,RS3321,TODDLER SIZES: 2T  3T  4T  5/6,7.42,0,2T,0,3.92,1,5.84,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3321_white_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f10/RS3321_white_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f9/RS3321_white_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f13/RS3321_white_flat_back.jpg ,RS3321_productmeasurement.pdf,https://www.sanmar.com/p/8517/decorationSpecSheet,52987899184,Rabbit Skins Toddler Fine Jersey Tee. RS3321,0,RS3321,RS3321Black1,
RS3322,5.84,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3322_black_model_front_072017.jpg,"Classic comfort meets color in these soft crewneck tees. Whether layered or worn alone, these tees are soft, yet durable enough to meet playtime demands. <ul><li> 4.5-ounce, 100% combed ring spun cotton fine jersey</li><li> 93/7 combed ring spun cotton/poly (Heather)</li><li> White is sewn with 100% cotton thread for easy garment dyeing</li><li> Topstitch ribbed collar</li><li> Side seamed</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Shoulder-to-shoulder taping</li><li> Double-needle sleeves and hem</li></ul>",Rabbit Skins,0,Infant,Black,0.09,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3322_black_model_front_072017.jpg,RS3322,INFANT SIZES: 6M  12M  18M  24M,5.84,0,06M,0,3.92,2,5.84,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3322_caribbean_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f10/RS3322_caribbean_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f9/RS3322_caribbean_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f13/RS3322_caribbean_flat_back.jpg ,RS3322_productmeasurement.pdf,https://www.sanmar.com/p/8518/decorationSpecSheet,52987899733,Rabbit Skins Infant Fine Jersey Tee. RS3322,0,RS3322,RS3322Black2,
RS3037,11.34,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3037_blackwhite_model_front_072017.jpg,"This football-style tee will have your toddler feeling like he's part of the team. <ul><li> 4.5-ounce, 100% combed ring spun cotton fine jersey</li><li> 60/40 combed ring spun cotton/poly vintage heathered fine jersey (vintage colors)</li><li> Ribbed collar</li><li> Side seamed</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Shoulder-to-shoulder taping</li><li> Coverstitched front and back yoke</li><li> Contrasting stripes on sleeves</li><li> Double-needle sleeves and hem</li></ul>",Rabbit Skins,0,Toddler,Black/ White,0.17,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3037_blackwhite_model_front_072017.jpg,RS3037,TODDLER SIZES: 2T  3T  4T  5/6,11.34,0,2T,0,7.67,1,11.34,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3037_vintagesmoke_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f10/RS3037_vintagesmoke_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f9/RS3037_vintagesmoke_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f11/RS3037_vintagesmoke_flat_back.jpg ,RS3037_productmeasurement.pdf,https://www.sanmar.com/p/8520/decorationSpecSheet,52987041798,Rabbit Skins Toddler Football Fine Jersey Tee. RS3037,0,RS3037,RS3037Black/ White1,
RS3330,9.9,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3330_blackwhite_model_front_072017.jpg,"This baseball-style tee has a winning look with contrast raglan sleeves and a shirttail hem. <ul><li> 4.5-ounce, 100% combed ring spun cotton fine jersey</li><li> 60/40 combed ring spun cotton/poly vintage heathered fine jersey (vintage colors)</li><li> Side seamed</li><li> Flatlock stitch ribbed collar and raglan armholes</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Double-needle raglan 3/4 sleeves</li><li> Raw serge shirttail hem</li></ul>",Rabbit Skins,0,Toddler,Black/ White,0.15,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3330_blackwhite_model_front_072017.jpg,RS3330,TODDLER SIZES: 2T  3T  4T  5/6,9.9,0,2T,0,5.95,1,9.9,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS3330_vintagehthrsmoke_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f10/RS3330_vintagehthrsmoke_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f9/RS3330_vintagehthrsmoke_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f13/RS3330_vintagehthrsmoke_flat_back.jpg ,RS3330_productmeasurement.pdf,https://www.sanmar.com/p/8521/decorationSpecSheet,52987066029,Rabbit Skins Toddler Baseball Fine Jersey Tee. RS3330,0,RS3330,RS3330Black/ White1,
RS4400,7.46,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4400_banana_model_front_072017.jpg,"These bodysuits feature lap shoulders to make it easier for the many times a day that parents have to change baby's outfit. <ul><li> 5-ounce, 100% combed ring spun cotton 1x1 baby rib</li><li> 88/12 combed ring spun cotton/poly (Heather)</li><li> White is sewn with 100% cotton thread for easy garment dyeing</li><li> Side seamed</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Flatlock seams</li><li> Double-needle ribbed binding on neck, shoulders, sleeves and leg openings</li><li> Innovative three-snap closure</li></ul>",Rabbit Skins,0,Infant,Banana,0.11,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4400_banana_model_front_072017.jpg,RS4400,INFANT SIZES: NEWBORN  6M  12M  18M  24M,7.46,0,NB,0,3.94,1,5.88,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4400_orange_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f10/RS4400_orange_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f9/RS4400_orange_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f13/RS4400_orange_flat_back.jpg ,RS4400_productmeasurement.pdf,https://www.sanmar.com/p/8522/decorationSpecSheet,52987585568,Rabbit Skins Infant Short Sleeve Baby Rib Bodysuit. RS4400,0,RS4400,RS4400Banana1,
RS4411,11.64,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4411_black_model_front_072017.jpg,"These bodysuits feature lap shoulders to make it easier for the many times a day that parents have to change baby's outfit. <ul><li> 5-ounce, 100% combed ring spun cotton 1x1 baby rib</li><li> 88/12 combed ring spun cotton/poly (Heather)</li><li> White is sewn with 100% cotton thread for easy garment dyeing</li><li> Side seamed</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Flatlock seams</li><li> Double-needle ribbed binding on neck, shoulders, sleeves and leg openings</li><li> Innovative three-snap closure</li></ul>",Rabbit Skins,0,"Infant,Long Sleeve",Black,0.13,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4411_black_model_front_072017.jpg,RS4411,INFANT SIZES: NEWBORN  6M  12M  18M,11.64,0,NB,0,6.82,1,11.64,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4411_hthr_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f10/RS4411_hthr_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f9/RS4411_hthr_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f13/RS4411_hthr_flat_back.jpg ,RS4411_productmeasurement.pdf,https://www.sanmar.com/p/8524/decorationSpecSheet,52987556414,Rabbit Skins Infant Long Sleeve Baby Rib Bodysuit. RS4411,0,RS4411,RS4411Black1,
RS4430,12.7,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4430_vinhthrhotpink_model_front_072017.jpg,"This baseball-style bodysuit will have your baby cheering for the home team. Raglan sleeves and contrast ribbed leg openings give this bodysuit an all-star look. <ul><li> 4.5-ounce, 100% combed ring spun cotton fine jersey</li><li> 60/40 combed ring spun cotton/poly vintage heathered fine jersey (vintage colors)</li><li> Side seamed</li><li> Flatlock stitch ribbed collar and raglan armholes</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Double-needle sleeves</li><li> Double-needle ribbed binding on leg openings</li><li> Innovative three-snap closure</li></ul>",Rabbit Skins,0,Infant,Vintage Heather/ Vintage Hot Pink,0.14,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4430_vinhthrhotpink_model_front_072017.jpg,RS4430,INFANT SIZES: 6M  12M  18M  24M,12.7,0,06M,0,8.35,2,12.7,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4430_vinhthrred_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f10/RS4430_vinhthrred_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f9/RS4430_vinhthrred_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f13/RS4430_vinhthrred_flat_back.jpg ,RS4430_productmeasurement.pdf,https://www.sanmar.com/p/8526/decorationSpecSheet,52987042924,Rabbit Skins Infant Baseball Fine Jersey Bodysuit. RS4430,0,RS4430,RS4430Vintage Heather/ Vintage Hot Pink2,
RS4437,12.78,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4437_blackwhite_model_front_072017.jpg,"Now the youngest fan is ready to cheer on the team. Designed with contrasting sleeve stripes and coverstitched yoke, this bodysuit has a sporty look and exceptional comfort. <ul><li> 4.5-ounce, 100% combed ring spun cotton fine jersey</li><li> 60/40 combed ring spun cotton/poly vintage heathered fine jersey (vintage colors)</li><li> Side seamed</li><li> Ribbed collar</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Back neck and shoulder-to-shoulder taping</li><li> Coverstitched front and back yoke</li><li> Contrasting stripes on sleeves</li><li> Double-needle sleeves</li><li> Double-needle ribbed binding on leg openings</li><li> Innovative three-snap closure</li></ul>",Rabbit Skins,0,Infant,Black/ White,0.15,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4437_blackwhite_model_front_072017.jpg,RS4437,INFANT SIZES: 6M  12M  18M  24M,12.78,0,06M,0,8.39,2,12.78,https://cdnm.sanmar.com/imglib/mresjpg/2017/f8/RS4437_blackwhite_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f10/RS4437_blackwhite_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f9/RS4437_blackwhite_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f13/RS4437_blackwhite_flat_back.jpg ,RS4437_productmeasurement.pdf,https://www.sanmar.com/p/8527/decorationSpecSheet,52987043280,Rabbit Skins Infant Football Fine Jersey Bodysuit. RS4437,0,RS4437,RS4437Black/ White2,
RS4424,7.9,https://cdnm.sanmar.com/imglib/mresjpg/2018/f9/RS4424_vintagehotpink_model_front_072017.jpg,"Soft and lightweight, this bodysuit has a heathered pattern in a variety of colors for a cool, casual look and retro feel. Lap shoulders make for easier changing. <ul><li> 4.5-ounce, 60/40 combed ring spun cotton/poly vintage heathered fine jersey</li><li> EasyTear<sup>&#153;</sup> label for additional comfort and ability to brand as your own</li><li> Flatlock seams</li><li> Double-needle ribbed binding on neck, shoulders, sleeves and leg openings</li><li> Innovative three-snap closure</li></ul>",Rabbit Skins,0,Infant,Vintage Hot Pink,0.13,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2018/f9/RS4424_vintagehotpink_model_front_072017.jpg,RS4424,INFANT SIZES: 6M  12M  18M  24M,7.9,0,06M,0,4.95,2,7.9,https://cdnm.sanmar.com/imglib/mresjpg/2018/f9/RS4424_vintagehotpink_model_front_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2018/f9/RS4424_vintagehotpink_model_back_072017.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2018/f9/RS4424_vintagehotpink_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2018/f9/RS4424_vintagehotpink_flat_back.jpg ,RS4424_productmeasurement.pdf,https://www.sanmar.com/p/9516/decorationSpecSheet,52987155143,Rabbit Skins Infant Vintage Fine Jersey Bodysuit . RS4424,0,RS4424,RS4424Vintage Hot Pink2,
